,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
10588,Resort Hotel,0,151,2018,July,28,10,2,4,2,2.0,0,BB,SWE,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,123.3,0,3,Check-Out,2018-07-16
10589,Resort Hotel,0,134,2018,July,28,9,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,88.4,0,2,Check-Out,2018-07-16
10590,Resort Hotel,0,134,2018,July,28,9,2,5,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,88.4,0,1,Check-Out,2018-07-16
10591,Resort Hotel,0,158,2018,July,28,11,2,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient-Party,99.7,0,1,Check-Out,2018-07-16
10592,Resort Hotel,0,139,2018,July,28,8,2,6,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,250.0,,0,Transient,107.2,0,1,Check-Out,2018-07-16
10593,Resort Hotel,0,129,2018,July,28,10,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,110.7,0,0,Check-Out,2018-07-17
10594,Resort Hotel,0,151,2018,July,28,10,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,104.55,0,0,Check-Out,2018-07-17
10595,Resort Hotel,0,237,2018,July,29,13,1,3,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,128.35,0,0,Check-Out,2018-07-17
10596,Resort Hotel,0,237,2018,July,29,13,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,169.0,0,1,Check-Out,2018-07-17
10597,Resort Hotel,0,185,2018,July,28,8,2,7,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,,0,Contract,90.95,0,0,Check-Out,2018-07-17
10598,Resort Hotel,0,108,2018,July,28,11,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,196.0,0,1,Check-Out,2018-07-17
10599,Resort Hotel,0,62,2018,July,29,15,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,106.5,0,1,Check-Out,2018-07-17
10600,Resort Hotel,0,185,2018,July,28,6,3,8,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,128.0,,0,Contract,90.95,0,0,Check-Out,2018-07-17
10601,Resort Hotel,0,237,2018,July,29,13,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.5,0,1,Check-Out,2018-07-17
10602,Resort Hotel,0,5,2018,July,29,15,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,119.25,1,1,Check-Out,2018-07-17
10603,Resort Hotel,0,0,2018,July,29,17,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,A,2,No Deposit,240.0,,0,Group,112.5,0,0,Check-Out,2018-07-18
10604,Resort Hotel,0,184,2018,July,28,7,2,9,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143.0,,0,Contract,110.5,0,0,Check-Out,2018-07-18
10605,Resort Hotel,0,0,2018,July,29,17,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,179.0,0,0,Check-Out,2018-07-18
10606,Resort Hotel,0,0,2018,July,29,17,0,1,2,0.0,0,BB,NZL,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,154.0,0,0,Check-Out,2018-07-18
10607,Resort Hotel,0,16,2018,July,29,15,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,106.5,0,0,Check-Out,2018-07-18
10608,Resort Hotel,0,129,2018,July,28,11,2,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,8.0,,0,Contract,149.63,0,1,Check-Out,2018-07-18
10609,Resort Hotel,0,0,2018,July,29,16,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,124.5,0,2,Check-Out,2018-07-18
10610,Resort Hotel,0,0,2018,July,29,16,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,124.5,0,2,Check-Out,2018-07-18
10611,Resort Hotel,0,148,2018,July,28,11,2,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,261.0,,0,Transient,119.7,0,1,Check-Out,2018-07-18
10612,Resort Hotel,0,94,2018,July,29,16,0,2,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,115.5,1,1,Check-Out,2018-07-18
10613,Resort Hotel,0,188,2018,July,28,11,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,106.15,0,0,Check-Out,2018-07-18
10614,Resort Hotel,0,137,2018,July,28,11,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,130.9,1,0,Check-Out,2018-07-18
10615,Resort Hotel,0,29,2018,July,29,17,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5.0,,0,Transient,131.2,0,0,Check-Out,2018-07-18
10616,Resort Hotel,0,184,2018,July,27,4,4,11,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,,0,Contract,90.95,0,0,Check-Out,2018-07-19
10617,Resort Hotel,0,93,2018,July,28,5,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,88.4,0,1,Check-Out,2018-07-19
10618,Resort Hotel,0,162,2018,July,29,12,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,110.5,0,0,Check-Out,2018-07-19
10619,Resort Hotel,0,98,2018,July,29,16,0,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,159.0,1,2,Check-Out,2018-07-19
10620,Resort Hotel,0,172,2018,July,29,12,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,119.7,0,0,Check-Out,2018-07-19
10621,Resort Hotel,0,2,2018,July,29,16,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,147.67,1,0,Check-Out,2018-07-19
10622,Resort Hotel,0,6,2018,July,29,16,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,102.65,1,1,Check-Out,2018-07-19
10623,Resort Hotel,0,10,2018,July,29,16,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,134.0,1,0,Check-Out,2018-07-19
10624,Resort Hotel,0,3,2018,July,29,17,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,125.5,0,1,Check-Out,2018-07-19
10625,Resort Hotel,0,17,2018,July,29,16,0,3,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,1,No Deposit,,,0,Transient,139.0,0,1,Check-Out,2018-07-19
10626,Resort Hotel,0,125,2018,July,28,5,4,10,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,69.0,,0,Contract,113.05,0,0,Check-Out,2018-07-19
10627,Resort Hotel,0,41,2018,July,29,16,1,3,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient,135.0,0,0,Check-Out,2018-07-20
10628,Resort Hotel,0,41,2018,July,30,19,1,0,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,92.0,0,0,Check-Out,2018-07-20
10629,Resort Hotel,0,25,2018,July,29,17,1,2,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,145.0,0,0,Check-Out,2018-07-20
10630,Resort Hotel,0,131,2018,July,29,13,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,,0,Contract,113.05,0,1,Check-Out,2018-07-20
10631,Resort Hotel,0,0,2018,July,30,19,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,98.0,0,0,Check-Out,2018-07-20
10632,Resort Hotel,0,17,2018,July,29,16,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,139.75,1,1,Check-Out,2018-07-20
10633,Resort Hotel,0,0,2018,July,30,19,1,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Group,103.18,0,0,Check-Out,2018-07-20
10634,Resort Hotel,0,0,2018,July,30,19,1,0,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,,0,Transient,128.0,1,0,Check-Out,2018-07-20
10635,Resort Hotel,0,130,2018,July,28,10,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,134.1,0,0,Check-Out,2018-07-20
10636,Resort Hotel,0,0,2018,July,30,19,1,0,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,155.5,0,0,Check-Out,2018-07-20
10637,Resort Hotel,0,0,2018,July,30,20,1,0,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,153.0,0,0,Check-Out,2018-07-21
10638,Resort Hotel,0,189,2018,July,28,11,4,6,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,,,0,Transient,160.0,0,1,Check-Out,2018-07-21
10639,Resort Hotel,0,6,2018,July,30,20,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,G,0,No Deposit,,,0,Transient,176.0,1,0,Check-Out,2018-07-21
10640,Resort Hotel,0,133,2018,July,29,13,3,5,2,0.0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156.0,,0,Contract,112.63,0,0,Check-Out,2018-07-21
10641,Resort Hotel,0,29,2018,July,29,18,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,120.6,1,0,Check-Out,2018-07-21
10642,Resort Hotel,0,29,2018,July,29,18,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,120.6,0,0,Check-Out,2018-07-21
10643,Resort Hotel,0,0,2018,July,29,16,2,3,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,F,E,0,No Deposit,241.0,,0,Transient,126.28,0,0,Check-Out,2018-07-21
10644,Resort Hotel,0,133,2018,July,29,13,3,5,2,0.0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156.0,,0,Contract,142.63,0,1,Check-Out,2018-07-21
10645,Resort Hotel,0,59,2018,July,29,16,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,147.0,0,0,Check-Out,2018-07-21
10646,Resort Hotel,0,35,2018,July,29,16,2,4,2,0.0,0,HB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,109.3,0,1,Check-Out,2018-07-22
10647,Resort Hotel,0,35,2018,July,29,16,2,4,2,0.0,0,HB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,109.3,0,2,Check-Out,2018-07-22
10648,Resort Hotel,0,241,2018,July,29,17,2,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,112.63,0,0,Check-Out,2018-07-22
10649,Resort Hotel,0,86,2018,July,28,8,4,10,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,83.79,1,0,Check-Out,2018-07-22
10650,Resort Hotel,0,194,2018,July,29,14,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,156.22,0,1,Check-Out,2018-07-23
10651,Resort Hotel,0,161,2018,July,29,13,3,7,2,2.0,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,232.0,0,3,Check-Out,2018-07-23
10652,Resort Hotel,0,90,2018,July,29,16,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,243.0,,0,Contract,93.6,0,1,Check-Out,2018-07-23
10653,Resort Hotel,0,50,2018,July,30,22,2,6,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,196.0,,0,Transient,135.0,0,0,Check-Out,2018-07-30
10654,Resort Hotel,0,104,2018,July,29,16,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,88.4,0,0,Check-Out,2018-07-23
10655,Resort Hotel,0,90,2018,July,29,16,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,243.0,,0,Contract,93.6,0,1,Check-Out,2018-07-23
10656,Resort Hotel,0,48,2018,July,30,20,1,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,142.0,,0,Transient,118.0,0,0,Check-Out,2018-07-23
10657,Resort Hotel,0,22,2018,July,29,16,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,160.0,0,0,Check-Out,2018-07-23
10658,Resort Hotel,0,39,2018,July,30,20,1,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,241.0,,0,Transient,103.95,0,1,Check-Out,2018-07-23
10659,Resort Hotel,0,157,2018,July,30,20,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,,0,Contract,97.1,1,0,Check-Out,2018-07-23
10660,Resort Hotel,0,140,2018,July,29,16,2,5,2,1.0,0,FB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,250.0,,0,Transient,174.95,0,1,Check-Out,2018-07-23
10661,Resort Hotel,0,13,2018,July,30,22,0,1,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,193.81,1,1,Check-Out,2018-07-23
10662,Resort Hotel,0,50,2018,July,30,23,2,6,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Contract,134.75,1,1,Check-Out,2018-07-31
10663,Resort Hotel,0,0,2018,July,30,22,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,83.0,0,Transient,114.0,0,0,Check-Out,2018-07-23
10664,Resort Hotel,0,97,2018,July,30,21,0,2,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,162.0,1,0,Check-Out,2018-07-23
10665,Resort Hotel,0,201,2018,July,30,24,2,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,,0,Contract,90.95,0,1,Check-Out,2018-07-30
10666,Resort Hotel,0,36,2018,July,29,15,2,7,3,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,95.0,,0,Transient,206.22,0,0,Check-Out,2018-07-24
10667,Resort Hotel,0,93,2018,July,29,18,2,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,145.0,0,0,Check-Out,2018-07-24
10668,Resort Hotel,0,45,2018,July,30,19,2,3,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,84.12,0,0,Check-Out,2018-07-24
10669,Resort Hotel,0,126,2018,July,29,16,2,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,154.8,1,1,Check-Out,2018-07-24
10670,Resort Hotel,0,44,2018,July,30,20,1,3,2,0.0,0,HB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,115.85,0,0,Check-Out,2018-07-24
10671,Resort Hotel,0,40,2018,July,30,21,0,3,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,123.2,0,1,Check-Out,2018-07-24
10672,Resort Hotel,0,28,2018,July,30,21,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,240.0,,0,Transient,134.0,0,1,Check-Out,2018-07-24
10673,Resort Hotel,0,42,2018,July,30,20,1,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,145.0,1,0,Check-Out,2018-07-24
10674,Resort Hotel,0,64,2018,July,30,21,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,177.0,0,0,Check-Out,2018-07-24
10675,Resort Hotel,0,1,2018,July,30,21,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,177.0,0,0,Check-Out,2018-07-24
10676,Resort Hotel,0,190,2018,July,28,10,4,10,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156.0,,0,Contract,112.63,0,0,Check-Out,2018-07-24
10677,Resort Hotel,0,3,2018,July,30,23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,154.0,0,2,Check-Out,2018-07-24
10678,Resort Hotel,0,151,2018,July,29,14,2,8,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Contract,104.55,0,0,Check-Out,2018-07-24
10679,Resort Hotel,0,37,2018,July,30,19,2,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,146.95,0,2,Check-Out,2018-07-24
10680,Resort Hotel,0,37,2018,July,30,19,2,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,146.95,0,2,Check-Out,2018-07-24
10681,Resort Hotel,0,178,2018,July,30,19,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,5.0,,0,Transient,96.3,0,2,Check-Out,2018-07-24
10682,Resort Hotel,0,37,2018,July,30,19,2,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,146.95,0,2,Check-Out,2018-07-24
10683,Resort Hotel,0,37,2018,July,30,19,2,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,146.95,0,2,Check-Out,2018-07-24
10684,Resort Hotel,0,35,2018,July,30,21,0,3,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,C,G,0,No Deposit,242.0,,0,Transient,169.0,1,1,Check-Out,2018-07-24
10685,Resort Hotel,0,68,2018,July,30,20,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,2,Check-Out,2018-07-24
10686,Resort Hotel,0,0,2018,July,30,23,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,134.0,0,0,Check-Out,2018-07-24
10687,Resort Hotel,0,65,2018,July,29,15,2,7,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,142.48,0,0,Check-Out,2018-07-24
10688,Resort Hotel,0,44,2018,July,30,22,0,2,2,1.0,0,HB,CN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,187.11,1,0,Check-Out,2018-07-24
10689,Resort Hotel,0,27,2018,July,29,16,2,6,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,E,2,No Deposit,250.0,,0,Transient,134.5,0,1,Check-Out,2018-07-24
10690,Resort Hotel,0,0,2018,July,30,23,0,1,2,0.0,0,BB,CN,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,134.0,0,0,Check-Out,2018-07-24
10691,Resort Hotel,0,106,2018,July,30,21,0,3,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,241.0,,0,Transient,88.55,0,1,Check-Out,2018-07-24
10692,Resort Hotel,0,2,2018,July,30,23,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,9.0,0,Transient,114.0,0,0,Check-Out,2018-07-24
10693,Resort Hotel,0,43,2018,July,30,24,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,177.0,,0,Transient,158.5,0,0,Check-Out,2018-07-31
10694,Resort Hotel,0,1,2018,July,29,18,2,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,191.0,0,1,Check-Out,2018-07-25
10695,Resort Hotel,0,56,2018,July,30,21,0,4,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,240.0,,0,Transient,132.3,0,0,Check-Out,2018-07-25
10696,Resort Hotel,0,55,2018,July,30,20,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240.0,,0,Transient,177.0,0,1,Check-Out,2018-07-25
10697,Resort Hotel,0,70,2018,July,30,22,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,167.0,1,1,Check-Out,2018-07-25
10698,Resort Hotel,0,71,2018,July,30,19,2,4,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,160.0,0,0,Check-Out,2018-07-25
10699,Resort Hotel,0,96,2018,July,30,19,2,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,119.7,0,2,Check-Out,2018-07-25
10700,Resort Hotel,0,96,2018,July,29,18,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,96.3,0,0,Check-Out,2018-07-25
10701,Resort Hotel,0,0,2018,July,30,23,0,2,2,1.0,0,BB,CHE,Direct,Direct,0,0,0,A,C,2,No Deposit,,,0,Transient,134.0,0,0,Check-Out,2018-07-25
10702,Resort Hotel,0,44,2018,July,29,18,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,115.0,0,0,Check-Out,2018-07-25
10703,Resort Hotel,0,51,2018,July,30,22,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,103.5,0,1,Check-Out,2018-07-25
10704,Resort Hotel,0,25,2018,July,30,19,2,4,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,242.0,,0,Transient,201.05,0,2,Check-Out,2018-07-25
10705,Resort Hotel,0,51,2018,July,30,22,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,135.0,1,1,Check-Out,2018-07-25
10706,Resort Hotel,0,94,2018,July,30,19,2,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,145.0,0,1,Check-Out,2018-07-25
10707,Resort Hotel,0,10,2018,July,30,20,1,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,164.0,1,0,Check-Out,2018-07-25
10708,Resort Hotel,0,63,2018,July,30,20,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,115.0,0,1,Check-Out,2018-07-25
10709,Resort Hotel,0,54,2018,July,30,22,0,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient,163.3,0,2,Check-Out,2018-07-25
10710,Resort Hotel,0,153,2018,July,30,19,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,,0,Contract,97.1,0,1,Check-Out,2018-07-26
10711,Resort Hotel,0,22,2018,July,30,24,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,165.0,1,2,Check-Out,2018-07-26
10712,Resort Hotel,0,39,2018,July,30,22,0,4,2,0.0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,,0,Contract,101.65,0,2,Check-Out,2018-07-26
10713,Resort Hotel,0,10,2018,July,30,24,0,2,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,E,1,No Deposit,250.0,,0,Transient,164.0,0,0,Check-Out,2018-07-26
10714,Resort Hotel,0,57,2018,July,29,18,2,6,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient-Party,135.0,0,1,Check-Out,2018-07-26
10715,Resort Hotel,0,57,2018,July,29,18,2,6,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient-Party,135.0,0,1,Check-Out,2018-07-26
10716,Resort Hotel,0,8,2018,July,30,24,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,164.0,1,1,Check-Out,2018-07-26
10717,Resort Hotel,0,38,2018,July,30,24,0,2,2,0.0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,157.0,0,0,Check-Out,2018-07-26
10718,Resort Hotel,0,67,2018,July,30,20,1,5,2,0.0,1,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,135.0,0,2,Check-Out,2018-07-26
10719,Resort Hotel,0,51,2018,July,30,22,0,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,,0,Transient,101.68,0,0,Check-Out,2018-07-26
